Date	Open	High	Low	Close*	Adj Close**	Volume
Mar 11, 2021	0.0560	0.0567	0.0545	0.0559	0.0559	1,233,383,424
Mar 10, 2021	0.0580	0.0586	0.0547	0.0560	0.0560	1,534,489,619
Mar 09, 2021	0.0621	0.0623	0.0561	0.0580	0.0580	2,466,159,943
Mar 08, 2021	0.0521	0.0619	0.0517	0.0619	0.0619	3,554,150,799
Mar 07, 2021	0.0510	0.0521	0.0506	0.0521	0.0521	945,455,831
Mar 06, 2021	0.0496	0.0524	0.0494	0.0510	0.0510	1,480,482,384
Mar 05, 2021	0.0500	0.0509	0.0481	0.0496	0.0496	1,173,113,590
Mar 04, 2021	0.0506	0.0511	0.0479	0.0500	0.0500	1,170,617,084
Mar 03, 2021	0.0503	0.0521	0.0501	0.0506	0.0506	1,093,877,444
Mar 02, 2021	0.0506	0.0524	0.0493	0.0503	0.0503	1,346,282,317
Mar 01, 2021	0.0481	0.0515	0.0480	0.0506	0.0506	1,494,427,207
Feb 28, 2021	0.0501	0.0501	0.0451	0.0481	0.0481	1,408,101,259
Feb 27, 2021	0.0505	0.0519	0.0493	0.0501	0.0501	1,286,229,525
Feb 26, 2021	0.0501	0.0525	0.0487	0.0505	0.0505	1,694,323,465
Feb 25, 2021	0.0566	0.0578	0.0499	0.0502	0.0502	2,356,982,021
Feb 24, 2021	0.0474	0.0599	0.0462	0.0566	0.0566	4,148,511,571
Feb 23, 2021	0.0537	0.0538	0.0424	0.0474	0.0474	2,394,345,360
Feb 22, 2021	0.0560	0.0605	0.0471	0.0537	0.0537	3,366,757,324
Feb 21, 2021	0.0544	0.0584	0.0536	0.0560	0.0560	2,450,293,068
Feb 20, 2021	0.0551	0.0603	0.0516	0.0544	0.0544	3,175,468,554
Feb 19, 2021	0.0594	0.0595	0.0543	0.0551	0.0551	2,949,251,417
Feb 18, 2021	0.0494	0.0618	0.0490	0.0595	0.0595	4,551,943,638
Feb 17, 2021	0.0535	0.0550	0.0480	0.0494	0.0494	2,976,148,722
Feb 16, 2021	0.0565	0.0597	0.0510	0.0535	0.0535	3,409,478,695
Feb 15, 2021	0.0626	0.0639	0.0485	0.0566	0.0566	4,944,804,937
Feb 14, 2021	0.0664	0.0664	0.0567	0.0625	0.0625	3,984,667,628
Feb 13, 2021	0.0700	0.0716	0.0661	0.0664	0.0664	2,618,049,766
Feb 12, 2021	0.0697	0.0726	0.0614	0.0701	0.0701	4,190,843,783
Feb 11, 2021	0.0728	0.0743	0.0683	0.0697	0.0697	3,818,556,738
Feb 10, 2021	0.0701	0.0811	0.0685	0.0729	0.0729	6,785,088,422
Feb 09, 2021	0.0788	0.0831	0.0656	0.0701	0.0701	7,348,840,814
Feb 08, 2021	0.0784	0.0849	0.0647	0.0788	0.0788	12,844,375,209
Feb 07, 2021	0.0575	0.0844	0.0542	0.0788	0.0788	14,261,024,073
Feb 06, 2021	0.0469	0.0583	0.0449	0.0576	0.0576	5,946,101,274
Feb 05, 2021	0.0530	0.0537	0.0435	0.0469	0.0469	6,136,160,057
Feb 04, 2021	0.0372	0.0579	0.0359	0.0533	0.0533	13,040,837,600
Feb 03, 2021	0.0315	0.0391	0.0311	0.0371	0.0371	3,146,856,788
Feb 02, 2021	0.0349	0.0349	0.0292	0.0315	0.0315	3,090,896,594
Feb 01, 2021	0.0371	0.0432	0.0334	0.0349	0.0349	6,319,224,026
Jan 31, 2021	0.0282	0.0453	0.0271	0.0372	0.0372	8,548,997,881
Jan 30, 2021	0.0468	0.0499	0.0225	0.0282	0.0282	8,735,576,552
Jan 29, 2021	0.0437	0.0780	0.0323	0.0472	0.0472	25,403,310,432
Jan 28, 2021	0.0075	0.0138	0.0074	0.0126	0.0126	2,125,005,503
Jan 27, 2021	0.0083	0.0083	0.0073	0.0075	0.0075	204,797,186
Jan 26, 2021	0.0084	0.0085	0.0080	0.0083	0.0083	161,173,748
Jan 25, 2021	0.0087	0.0089	0.0083	0.0084	0.0084	180,820,875
Jan 24, 2021	0.0086	0.0090	0.0085	0.0087	0.0087	162,191,977
Jan 23, 2021	0.0085	0.0088	0.0084	0.0086	0.0086	154,393,736
Jan 22, 2021	0.0082	0.0088	0.0077	0.0085	0.0085	185,490,003
Jan 21, 2021	0.0091	0.0091	0.0081	0.0082	0.0082	215,419,838
Jan 20, 2021	0.0091	0.0092	0.0085	0.0091	0.0091	220,205,442
Jan 19, 2021	0.0092	0.0096	0.0090	0.0091	0.0091	249,242,631
Jan 18, 2021	0.0091	0.0093	0.0090	0.0092	0.0092	205,025,648
Jan 17, 2021	0.0093	0.0094	0.0088	0.0091	0.0091	254,487,988
Jan 16, 2021	0.0094	0.0095	0.0091	0.0093	0.0093	258,630,479
Jan 15, 2021	0.0094	0.0098	0.0085	0.0094	0.0094	398,965,924
Jan 14, 2021	0.0086	0.0100	0.0083	0.0094	0.0094	428,369,038
Jan 13, 2021	0.0081	0.0086	0.0078	0.0086	0.0086	240,079,032
Jan 12, 2021	0.0088	0.0091	0.0079	0.0081	0.0081	333,308,456
Jan 11, 2021	0.0099	0.0099	0.0068	0.0088	0.0088	637,956,958
Jan 10, 2021	0.0102	0.0109	0.0092	0.0099	0.0099	458,583,518
Jan 09, 2021	0.0098	0.0107	0.0097	0.0102	0.0102	485,842,353
Jan 08, 2021	0.0097	0.0103	0.0090	0.0098	0.0098	394,462,163
Jan 07, 2021	0.0105	0.0105	0.0092	0.0097	0.0097	520,644,705
Jan 06, 2021	0.0099	0.0109	0.0097	0.0105	0.0105	749,915,516
Jan 05, 2021	0.0098	0.0102	0.0090	0.0099	0.0099	687,256,066
Jan 04, 2021	0.0098	0.0114	0.0079	0.0098	0.0098	1,372,398,978
Jan 03, 2021	0.0106	0.0139	0.0094	0.0098	0.0098	2,707,003,608
Jan 02, 2021	0.0057	0.0137	0.0056	0.0106	0.0106	3,421,562,679
Jan 01, 2021	0.0047	0.0057	0.0046	0.0057	0.0057	228,961,514
Dec 31, 2020	0.0046	0.0047	0.0046	0.0047	0.0047	85,498,337
Dec 30, 2020	0.0045	0.0047	0.0045	0.0046	0.0046	94,834,499
Dec 29, 2020	0.0046	0.0046	0.0043	0.0045	0.0045	90,876,496
Dec 28, 2020	0.0045	0.0047	0.0045	0.0046	0.0046	99,641,525
Dec 27, 2020	0.0045	0.0048	0.0044	0.0045	0.0045	154,526,398
Dec 26, 2020	0.0046	0.0046	0.0044	0.0045	0.0045	151,728,507
Dec 25, 2020	0.0046	0.0046	0.0044	0.0046	0.0046	136,819,916
Dec 24, 2020	0.0038	0.0046	0.0037	0.0046	0.0046	143,405,579
Dec 23, 2020	0.0045	0.0047	0.0036	0.0038	0.0038	205,080,908
Dec 22, 2020	0.0048	0.0048	0.0044	0.0045	0.0045	239,288,785
Dec 21, 2020	0.0046	0.0054	0.0044	0.0048	0.0048	664,160,056
Dec 20, 2020	0.0039	0.0047	0.0038	0.0046	0.0046	508,066,004
Dec 19, 2020	0.0039	0.0040	0.0038	0.0039	0.0039	98,447,179
Dec 18, 2020	0.0037	0.0040	0.0036	0.0039	0.0039	101,799,430
Dec 17, 2020	0.0034	0.0041	0.0034	0.0037	0.0037	172,736,659
Dec 16, 2020	0.0032	0.0034	0.0032	0.0034	0.0034	50,989,880
Dec 15, 2020	0.0032	0.0033	0.0032	0.0032	0.0032	37,127,782
Dec 14, 2020	0.0033	0.0033	0.0032	0.0032	0.0032	36,238,516
Dec 13, 2020	0.0032	0.0033	0.0032	0.0033	0.0033	37,464,322
Dec 12, 2020	0.0031	0.0032	0.0031	0.0032	0.0032	35,466,154
Dec 11, 2020	0.0031	0.0031	0.0030	0.0031	0.0031	41,712,942
Dec 10, 2020	0.0032	0.0032	0.0031	0.0031	0.0031	33,740,987
Dec 09, 2020	0.0032	0.0032	0.0030	0.0032	0.0032	45,746,721
Dec 08, 2020	0.0033	0.0034	0.0031	0.0032	0.0032	52,702,701
Dec 07, 2020	0.0034	0.0034	0.0033	0.0033	0.0033	36,923,813
Dec 06, 2020	0.0034	0.0034	0.0033	0.0034	0.0034	40,936,574
Dec 05, 2020	0.0033	0.0034	0.0033	0.0034	0.0034	43,386,582
Dec 04, 2020	0.0034	0.0034	0.0033	0.0033	0.0033	45,062,221
Dec 03, 2020	0.0034	0.0035	0.0034	0.0034	0.0034	47,907,031
Dec 02, 2020	0.0033	0.0034	0.0033	0.0034	0.0034	58,705,660
Dec 01, 2020	0.0036	0.0036	0.0033	0.0033	0.0033	80,163,603
Nov 30, 2020	0.0034	0.0036	0.0034	0.0036	0.0036	68,622,735
Nov 29, 2020	0.0034	0.0035	0.0034	0.0034	0.0034	46,319,971
Nov 28, 2020	0.0033	0.0035	0.0032	0.0034	0.0034	58,033,649
Nov 27, 2020	0.0033	0.0034	0.0031	0.0033	0.0033	92,323,023
Nov 26, 2020	0.0037	0.0038	0.0030	0.0032	0.0032	175,520,294
Nov 25, 2020	0.0042	0.0043	0.0036	0.0037	0.0037	174,459,927
Nov 24, 2020	0.0036	0.0042	0.0036	0.0042	0.0042	266,716,035
Nov 23, 2020	0.0033	0.0036	0.0032	0.0036	0.0036	101,561,039
Nov 22, 2020	0.0035	0.0037	0.0032	0.0033	0.0033	121,660,410
Nov 21, 2020	0.0030	0.0035	0.0030	0.0035	0.0035	162,641,693
Nov 20, 2020	0.0029	0.0030	0.0029	0.0030	0.0030	57,656,464
Nov 19, 2020	0.0029	0.0030	0.0029	0.0029	0.0029	40,330,643
Nov 18, 2020	0.0029	0.0030	0.0029	0.0029	0.0029	49,460,064
Nov 17, 2020	0.0029	0.0030	0.0029	0.0029	0.0029	46,631,463
Nov 16, 2020	0.0028	0.0030	0.0028	0.0029	0.0029	52,063,283
Nov 15, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	25,131,683
Nov 14, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	30,334,380
Nov 13, 2020	0.0028	0.0028	0.0028	0.0028	0.0028	29,217,750
Nov 12, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	24,028,261
Nov 11, 2020	0.0028	0.0028	0.0028	0.0028	0.0028	33,138,759
Nov 10, 2020	0.0027	0.0029	0.0027	0.0028	0.0028	39,633,173
Nov 09, 2020	0.0027	0.0028	0.0027	0.0027	0.0027	28,124,348
Nov 08, 2020	0.0027	0.0027	0.0027	0.0027	0.0027	22,754,531
Nov 07, 2020	0.0028	0.0028	0.0026	0.0027	0.0027	44,610,218
Nov 06, 2020	0.0026	0.0028	0.0026	0.0028	0.0028	54,267,546
Nov 05, 2020	0.0025	0.0026	0.0025	0.0026	0.0026	31,611,962
Nov 04, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	52,552,651
Nov 03, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	62,871,653
Nov 02, 2020	0.0026	0.0026	0.0025	0.0025	0.0025	50,142,375
Nov 01, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	45,528,681
Oct 31, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	56,189,318
Oct 30, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	63,444,096
Oct 29, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	58,929,514
Oct 28, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	72,848,720
Oct 27, 2020	0.0027	0.0027	0.0026	0.0027	0.0027	78,927,089
Oct 26, 2020	0.0027	0.0029	0.0026	0.0027	0.0027	122,152,251
Oct 25, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	58,532,388
Oct 24, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	44,797,614
Oct 23, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	46,856,081
Oct 22, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	44,976,452
Oct 21, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	45,017,114
Oct 20, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	65,577,101
Oct 19, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	91,049,561
Oct 18, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	72,298,802
Oct 17, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	125,692,390
Oct 16, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	117,882,236
Oct 15, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	83,794,206
Oct 14, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	87,293,434
Oct 13, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	76,963,142
Oct 12, 2020	0.0027	0.0027	0.0026	0.0027	0.0027	101,246,789
Oct 11, 2020	0.0027	0.0027	0.0026	0.0027	0.0027	107,632,465
Oct 10, 2020	0.0027	0.0027	0.0027	0.0027	0.0027	96,632,426
Oct 09, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	40,540,479
Oct 08, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	43,957,899
Oct 07, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	43,259,079
Oct 06, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	31,952,344
Oct 05, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	28,690,531
Oct 04, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	31,175,662
Oct 03, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	28,617,215
Oct 02, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	46,978,131
Oct 01, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	35,974,208
Sep 30, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	32,195,544
Sep 29, 2020	0.0027	0.0027	0.0026	0.0027	0.0027	36,596,920
Sep 28, 2020	0.0027	0.0027	0.0027	0.0027	0.0027	35,610,655
Sep 27, 2020	0.0027	0.0027	0.0027	0.0027	0.0027	24,673,034
Sep 26, 2020	0.0027	0.0027	0.0027	0.0027	0.0027	36,770,554
Sep 25, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	39,515,147
Sep 24, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	30,967,521
Sep 23, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	29,993,627
Sep 22, 2020	0.0026	0.0027	0.0026	0.0027	0.0027	36,467,574
Sep 21, 2020	0.0028	0.0028	0.0026	0.0026	0.0026	78,753,428
Sep 20, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	145,951,916
Sep 19, 2020	0.0028	0.0028	0.0028	0.0028	0.0028	147,046,519
Sep 18, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	147,868,185
Sep 17, 2020	0.0028	0.0029	0.0028	0.0028	0.0028	161,305,348
Sep 16, 2020	0.0028	0.0029	0.0028	0.0028	0.0028	148,555,504
Sep 15, 2020	0.0028	0.0029	0.0028	0.0028	0.0028	100,194,173
Sep 14, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	128,520,945
Sep 13, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	124,253,231
Sep 12, 2020	0.0028	0.0028	0.0028	0.0028	0.0028	117,125,272
Sep 11, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	134,077,501
Sep 10, 2020	0.0028	0.0029	0.0028	0.0028	0.0028	104,276,032
Sep 09, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	77,050,464
Sep 08, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	57,144,395
Sep 07, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	102,610,335
Sep 06, 2020	0.0028	0.0028	0.0027	0.0028	0.0028	89,557,153
Sep 05, 2020	0.0029	0.0029	0.0027	0.0028	0.0028	62,295,889
Sep 04, 2020	0.0028	0.0030	0.0028	0.0029	0.0029	53,434,717
Sep 03, 2020	0.0031	0.0031	0.0028	0.0028	0.0028	59,904,548
Sep 02, 2020	0.0033	0.0033	0.0031	0.0031	0.0031	56,647,412
Sep 01, 2020	0.0032	0.0033	0.0032	0.0033	0.0033	81,863,763
Aug 31, 2020	0.0033	0.0033	0.0032	0.0032	0.0032	85,369,756
Aug 30, 2020	0.0033	0.0033	0.0033	0.0033	0.0033	79,325,828
Aug 29, 2020	0.0033	0.0033	0.0032	0.0033	0.0033	78,149,363
Aug 28, 2020	0.0032	0.0033	0.0032	0.0033	0.0033	64,056,956
Aug 27, 2020	0.0033	0.0033	0.0032	0.0032	0.0032	89,847,092
Aug 26, 2020	0.0033	0.0033	0.0033	0.0033	0.0033	80,416,710
Aug 25, 2020	0.0034	0.0034	0.0032	0.0033	0.0033	76,826,313
Aug 24, 2020	0.0034	0.0035	0.0034	0.0034	0.0034	46,470,522
Aug 23, 2020	0.0034	0.0035	0.0034	0.0034	0.0034	39,485,547
Aug 22, 2020	0.0034	0.0034	0.0034	0.0034	0.0034	44,884,851
Aug 21, 2020	0.0035	0.0036	0.0034	0.0034	0.0034	60,621,267
Aug 20, 2020	0.0034	0.0035	0.0034	0.0035	0.0035	43,536,655
Aug 19, 2020	0.0035	0.0035	0.0034	0.0034	0.0034	53,306,856
Aug 18, 2020	0.0036	0.0037	0.0035	0.0035	0.0035	62,570,290
Aug 17, 2020	0.0035	0.0037	0.0035	0.0036	0.0036	77,628,715
Aug 16, 2020	0.0035	0.0036	0.0035	0.0035	0.0035	52,637,926
Aug 15, 2020	0.0036	0.0036	0.0035	0.0035	0.0035	64,309,678
Aug 14, 2020	0.0035	0.0036	0.0035	0.0036	0.0036	61,334,639
Aug 13, 2020	0.0035	0.0035	0.0034	0.0035	0.0035	73,302,994
Aug 12, 2020	0.0034	0.0035	0.0033	0.0035	0.0035	70,865,884
Aug 11, 2020	0.0035	0.0036	0.0033	0.0034	0.0034	78,539,442
Aug 10, 2020	0.0035	0.0036	0.0035	0.0035	0.0035	68,038,180
Aug 09, 2020	0.0035	0.0035	0.0034	0.0035	0.0035	57,020,040
Aug 08, 2020	0.0035	0.0035	0.0035	0.0035	0.0035	62,509,900
Aug 07, 2020	0.0036	0.0036	0.0034	0.0035	0.0035	68,990,008
Aug 06, 2020	0.0035	0.0036	0.0035	0.0036	0.0036	62,944,678
Aug 05, 2020	0.0035	0.0036	0.0035	0.0035	0.0035	66,465,689
Aug 04, 2020	0.0034	0.0036	0.0034	0.0035	0.0035	74,386,428
Aug 03, 2020	0.0033	0.0034	0.0033	0.0034	0.0034	66,931,509
Aug 02, 2020	0.0037	0.0037	0.0033	0.0033	0.0033	101,249,530
Aug 01, 2020	0.0032	0.0038	0.0032	0.0037	0.0037	150,687,884
Jul 31, 2020	0.0032	0.0032	0.0032	0.0032	0.0032	54,497,306
Jul 30, 2020	0.0032	0.0032	0.0032	0.0032	0.0032	53,506,822
Jul 29, 2020	0.0032	0.0033	0.0032	0.0032	0.0032	55,817,190
Jul 28, 2020	0.0032	0.0032	0.0031	0.0032	0.0032	63,084,929
Jul 27, 2020	0.0032	0.0032	0.0030	0.0032	0.0032	83,138,807
Jul 26, 2020	0.0032	0.0033	0.0032	0.0032	0.0032	62,592,232
Jul 25, 2020	0.0032	0.0033	0.0032	0.0032	0.0032	63,203,395
Jul 24, 2020	0.0033	0.0033	0.0032	0.0032	0.0032	58,910,215
Jul 23, 2020	0.0033	0.0033	0.0033	0.0033	0.0033	58,737,114
Jul 22, 2020	0.0033	0.0033	0.0032	0.0033	0.0033	54,443,238
Jul 21, 2020	0.0032	0.0033	0.0032	0.0033	0.0033	77,748,188
Jul 20, 2020	0.0034	0.0034	0.0032	0.0032	0.0032	81,038,624
Jul 19, 2020	0.0035	0.0038	0.0033	0.0034	0.0034	116,746,163
Jul 18, 2020	0.0031	0.0036	0.0030	0.0035	0.0035	204,080,850
Jul 17, 2020	0.0030	0.0031	0.0029	0.0031	0.0031	74,705,370
Jul 16, 2020	0.0031	0.0031	0.0029	0.0030	0.0030	78,457,844
Jul 15, 2020	0.0033	0.0033	0.0031	0.0031	0.0031	69,399,827
Jul 14, 2020	0.0032	0.0034	0.0031	0.0033	0.0033	103,213,409
Jul 13, 2020	0.0036	0.0036	0.0031	0.0032	0.0032	143,177,054
Jul 12, 2020	0.0038	0.0038	0.0036	0.0036	0.0036	87,562,043
Jul 11, 2020	0.0035	0.0039	0.0035	0.0038	0.0038	155,299,369
Jul 10, 2020	0.0044	0.0044	0.0034	0.0035	0.0035	225,424,868
Jul 09, 2020	0.0047	0.0050	0.0041	0.0044	0.0044	511,315,526
Jul 08, 2020	0.0031	0.0054	0.0031	0.0047	0.0047	1,226,813,925
Jul 07, 2020	0.0026	0.0033	0.0026	0.0031	0.0031	283,970,310
Jul 06, 2020	0.0023	0.0026	0.0023	0.0026	0.0026	132,105,139
Jul 05, 2020	0.0023	0.0023	0.0023	0.0023	0.0023	110,140,541
Jul 04, 2020	0.0023	0.0023	0.0023	0.0023	0.0023	109,218,071
Jul 03, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	111,575,143
Jul 02, 2020	0.0023	0.0024	0.0023	0.0024	0.0024	110,789,127
Jul 01, 2020	0.0023	0.0024	0.0023	0.0024	0.0024	152,549,213
Jun 30, 2020	0.0023	0.0023	0.0023	0.0023	0.0023	165,641,130
Jun 29, 2020	0.0023	0.0023	0.0023	0.0023	0.0023	172,655,787
Jun 28, 2020	0.0023	0.0024	0.0023	0.0023	0.0023	172,693,834
Jun 27, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	152,534,000
Jun 26, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	151,319,087
Jun 25, 2020	0.0024	0.0024	0.0024	0.0024	0.0024	160,003,353
Jun 24, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	178,380,747
Jun 23, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	171,604,773
Jun 22, 2020	0.0024	0.0025	0.0024	0.0025	0.0025	173,530,824
Jun 21, 2020	0.0024	0.0025	0.0024	0.0024	0.0024	169,917,760
Jun 20, 2020	0.0024	0.0025	0.0024	0.0024	0.0024	158,275,081
Jun 19, 2020	0.0025	0.0025	0.0024	0.0024	0.0024	173,280,983
Jun 18, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	171,388,606
Jun 17, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	185,083,517
Jun 16, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	196,212,618
Jun 15, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	198,803,040
Jun 14, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	173,334,480
Jun 13, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	188,981,850
Jun 12, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	194,920,048
Jun 11, 2020	0.0026	0.0026	0.0024	0.0025	0.0025	183,212,797
Jun 10, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	182,748,021
Jun 09, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	175,910,196
Jun 08, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	187,140,782
Jun 07, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	188,151,454
Jun 06, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	175,988,364
Jun 05, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	188,846,627
Jun 04, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	194,078,581
Jun 03, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	190,021,630
Jun 02, 2020	0.0026	0.0027	0.0025	0.0026	0.0026	200,119,263
Jun 01, 2020	0.0026	0.0027	0.0026	0.0026	0.0026	195,748,335
May 31, 2020	0.0026	0.0026	0.0025	0.0026	0.0026	188,184,731
May 30, 2020	0.0025	0.0026	0.0025	0.0026	0.0026	200,708,874
May 29, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	200,485,432
May 28, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	220,213,442
May 27, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	186,186,772
May 26, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	185,485,979
May 25, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	214,669,451
May 24, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	186,657,328
May 23, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	208,878,704
May 22, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	215,355,484
May 21, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	200,924,557
May 20, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	178,925,411
May 19, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	182,890,489
May 18, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	265,626,959
May 17, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	258,469,066
May 16, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	254,666,484
May 15, 2020	0.0026	0.0026	0.0025	0.0025	0.0025	261,080,156
May 14, 2020	0.0025	0.0026	0.0025	0.0026	0.0026	283,778,649
May 13, 2020	0.0025	0.0025	0.0025	0.0025	0.0025	265,878,079
May 12, 2020	0.0024	0.0025	0.0024	0.0025	0.0025	262,934,537
May 11, 2020	0.0025	0.0025	0.0023	0.0024	0.0024	277,646,033
May 10, 2020	0.0026	0.0026	0.0024	0.0025	0.0025	290,801,097
May 09, 2020	0.0026	0.0026	0.0026	0.0026	0.0026	294,993,696
May 08, 2020	0.0027	0.0027	0.0026	0.0026	0.0026	291,757,355
May 07, 2020	0.0025	0.0027	0.0025	0.0027	0.0027	284,491,225
May 06, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	251,393,346
May 05, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	245,861,117
May 04, 2020	0.0025	0.0025	0.0024	0.0025	0.0025	261,454,253
May 03, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	265,156,925
May 02, 2020	0.0025	0.0026	0.0025	0.0025	0.0025	269,155,282
May 01, 2020	0.0024	0.0026	0.0024	0.0025	0.0025	282,886,977
Apr 30, 2020	0.0025	0.0027	0.0024	0.0024	0.0024	298,563,814
Apr 29, 2020	0.0023	0.0025	0.0023	0.0025	0.0025	295,698,249
Apr 28, 2020	0.0024	0.0024	0.0023	0.0023	0.0023	254,905,520
Apr 27, 2020	0.0024	0.0024	0.0023	0.0024	0.0024	276,033,020
Apr 26, 2020	0.0021	0.0024	0.0021	0.0024	0.0024	287,859,775
Apr 25, 2020	0.0021	0.0021	0.0021	0.0021	0.0021	229,810,398
Apr 24, 2020	0.0020	0.0021	0.0020	0.0021	0.0021	209,562,151
Apr 23, 2020	0.0020	0.0021	0.0020	0.0020	0.0020	179,000,349
Apr 22, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	163,753,943
Apr 21, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	163,652,749
Apr 20, 2020	0.0021	0.0021	0.0020	0.0020	0.0020	169,715,146
Apr 19, 2020	0.0021	0.0021	0.0020	0.0021	0.0021	172,576,559
Apr 18, 2020	0.0020	0.0021	0.0020	0.0021	0.0021	168,186,509
Apr 17, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	161,550,207
Apr 16, 2020	0.0019	0.0020	0.0019	0.0020	0.0020	179,859,738
Apr 15, 2020	0.0020	0.0020	0.0019	0.0019	0.0019	169,903,672
Apr 14, 2020	0.0020	0.0020	0.0019	0.0020	0.0020	188,937,615
Apr 13, 2020	0.0020	0.0020	0.0019	0.0020	0.0020	167,357,649
Apr 12, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	169,892,708
Apr 11, 2020	0.0020	0.0020	0.0019	0.0020	0.0020	161,367,395
Apr 10, 2020	0.0020	0.0020	0.0019	0.0020	0.0020	122,108,790
Apr 09, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	109,954,538
Apr 08, 2020	0.0020	0.0020	0.0020	0.0020	0.0020	116,283,369
Apr 07, 2020	0.0020	0.0020	0.0019	0.0020	0.0020	129,399,793
Apr 06, 2020	0.0019	0.0020	0.0019	0.0020	0.0020	173,173,222
